platform,region,currency,price,plan_type,scraped_at
Apple TV+,Laos,US$,"7,99",Apple TV+ Monthly,2026-04-07 04:59:56
Shahid,Laos,,,VIP | BigTime,2026-04-07 04:59:59
Shahid,Laos,,,VIP Mobile,2026-04-07 04:59:59
Shahid,Laos,,,VIP | Sports,2026-04-07 04:59:59
Shahid,Laos,,,Ultimate | GoBX,2026-04-07 04:59:59
Shahid,Laos,,,SPORTS | GoBX,2026-04-07 04:59:59
Shahid,Laos,,,Ultimate,2026-04-07 04:59:59
Shahid,Laos,,,VIP,2026-04-07 04:59:59
Shahid,Laos,,,Sports,2026-04-07 04:59:59
Shahid,Laos,,,Mobile,2026-04-07 04:59:59
Shahid,Laos,,,Free,2026-04-07 04:59:59
Netflix,Laos,$,9.99,Premium,2026-04-07 05:00:01
Netflix,Laos,$,7.99,Standard,2026-04-07 05:00:01
Netflix,Laos,$,3.99,Basic,2026-04-07 05:00:01
Spotify,Brunei,US$,0,Individual,2026-04-07 04:59:56
Spotify,Brunei,US$,0,Student,2026-04-07 04:59:56
Spotify,Brunei,US$,10.49,Duo,2026-04-07 04:59:56
Spotify,Brunei,US$,12.99,Family,2026-04-07 04:59:56
Shahid,Brunei,,,VIP | BigTime,2026-04-07 04:59:59
Shahid,Brunei,,,VIP Mobile,2026-04-07 04:59:59
Shahid,Brunei,,,VIP | Sports,2026-04-07 04:59:59
Shahid,Brunei,,,Ultimate | GoBX,2026-04-07 04:59:59
Shahid,Brunei,,,SPORTS | GoBX,2026-04-07 04:59:59
Shahid,Brunei,,,Ultimate,2026-04-07 04:59:59
Shahid,Brunei,,,VIP,2026-04-07 04:59:59
Shahid,Brunei,,,Sports,2026-04-07 04:59:59
Shahid,Brunei,,,Mobile,2026-04-07 04:59:59
Shahid,Brunei,,,Free,2026-04-07 04:59:59
Netflix,Brunei,$,17.99,Premium,2026-04-07 05:00:02
Netflix,Brunei,$,13.99,Standard,2026-04-07 05:00:02
Netflix,Brunei,$,10.99,Basic,2026-04-07 05:00:02
Spotify,Thailand,,,Individual,2026-04-07 04:59:56
Spotify,Thailand,,,Student,2026-04-07 04:59:56
Spotify,Thailand,,,Duo,2026-04-07 04:59:56
Spotify,Thailand,,,Family,2026-04-07 04:59:56
Shahid,Thailand,,,VIP | BigTime,2026-04-07 05:00:01
Shahid,Thailand,,,VIP Mobile,2026-04-07 05:00:01
Shahid,Thailand,,,VIP | Sports,2026-04-07 05:00:01
Shahid,Thailand,,,Ultimate | GoBX,2026-04-07 05:00:01
Shahid,Thailand,,,SPORTS | GoBX,2026-04-07 05:00:01
Shahid,Thailand,,,Ultimate,2026-04-07 05:00:01
Shahid,Thailand,,,VIP,2026-04-07 05:00:01
Shahid,Thailand,,,Sports,2026-04-07 05:00:01
Shahid,Thailand,,,Mobile,2026-04-07 05:00:01
Shahid,Thailand,,,Free,2026-04-07 05:00:01
Netflix,Thailand,,419,Premium,2026-04-07 05:00:02
Netflix,Thailand,,349,Standard,2026-04-07 05:00:02
Netflix,Thailand,,169,Basic,2026-04-07 05:00:02
Spotify,South Korea,₩,0,Individual,2026-04-07 04:59:57
Spotify,South Korea,₩,"6,00",Student,2026-04-07 04:59:57
Spotify,South Korea,₩,"16,35",Duo,2026-04-07 04:59:57
Apple TV+,South Korea,₩,"6,50",Apple TV+ Monthly,2026-04-07 04:59:58
Shahid,South Korea,,,VIP | BigTime,2026-04-07 05:00:01
Shahid,South Korea,,,VIP Mobile,2026-04-07 05:00:01
Shahid,South Korea,,,VIP | Sports,2026-04-07 05:00:01
Shahid,South Korea,,,Ultimate | GoBX,2026-04-07 05:00:01
Shahid,South Korea,,,SPORTS | GoBX,2026-04-07 05:00:01
Shahid,South Korea,,,Ultimate,2026-04-07 05:00:01
Shahid,South Korea,,,VIP,2026-04-07 05:00:01
Shahid,South Korea,,,Sports,2026-04-07 05:00:01
Shahid,South Korea,,,Mobile,2026-04-07 05:00:01
Shahid,South Korea,,,Free,2026-04-07 05:00:01
Netflix,South Korea,,"17,00",Premium,2026-04-07 05:00:02
Netflix,South Korea,,"7,00",Standard with ads,2026-04-07 05:00:02
Netflix,South Korea,,"13,50",Standard,2026-04-07 05:00:02
Apple TV+,Taiwan,$,250.00,Apple TV+ Monthly,2026-04-07 04:59:59
Shahid,Taiwan,,,VIP | BigTime,2026-04-07 05:00:01
Shahid,Taiwan,,,VIP Mobile,2026-04-07 05:00:01
Shahid,Taiwan,,,VIP | Sports,2026-04-07 05:00:01
Shahid,Taiwan,,,Ultimate | GoBX,2026-04-07 05:00:01
Shahid,Taiwan,,,SPORTS | GoBX,2026-04-07 05:00:01
Shahid,Taiwan,,,Ultimate,2026-04-07 05:00:01
Shahid,Taiwan,,,VIP,2026-04-07 05:00:01
Shahid,Taiwan,,,Sports,2026-04-07 05:00:01
Shahid,Taiwan,,,Mobile,2026-04-07 05:00:01
Shahid,Taiwan,,,Free,2026-04-07 05:00:01
Netflix,Taiwan,,460,Premium,2026-04-07 05:00:03
Netflix,Taiwan,,380,Standard,2026-04-07 05:00:03
Netflix,Taiwan,,290,Basic,2026-04-07 05:00:03
Spotify,Hong Kong,$,0,Individual,2026-04-07 04:59:57
Spotify,Hong Kong,$,0,Student,2026-04-07 04:59:57
Spotify,Hong Kong,$,98,Duo,2026-04-07 04:59:57
Spotify,Hong Kong,$,128,Family,2026-04-07 04:59:57
Apple TV+,Hong Kong,$,68.00,Apple TV+ Monthly,2026-04-07 04:59:59
Shahid,Hong Kong,,,VIP | BigTime,2026-04-07 05:00:01
Shahid,Hong Kong,,,VIP Mobile,2026-04-07 05:00:01
Shahid,Hong Kong,,,VIP | Sports,2026-04-07 05:00:01
Shahid,Hong Kong,,,Ultimate | GoBX,2026-04-07 05:00:01
Shahid,Hong Kong,,,SPORTS | GoBX,2026-04-07 05:00:01
Shahid,Hong Kong,,,Ultimate,2026-04-07 05:00:01
Shahid,Hong Kong,,,VIP,2026-04-07 05:00:01
Shahid,Hong Kong,,,Sports,2026-04-07 05:00:01
Shahid,Hong Kong,,,Mobile,2026-04-07 05:00:01
Shahid,Hong Kong,,,Free,2026-04-07 05:00:01
Netflix,Hong Kong,,118,Premium,2026-04-07 05:00:02
Netflix,Hong Kong,,98,Standard,2026-04-07 05:00:02
Netflix,Hong Kong,,78,Basic,2026-04-07 05:00:02
Apple TV+,Georgia,$,12.99,Apple TV+ Monthly,2026-04-07 05:00:01
Shahid,Georgia,,,VIP | BigTime,2026-04-07 05:00:02
Shahid,Georgia,,,VIP Mobile,2026-04-07 05:00:02
Shahid,Georgia,,,VIP | Sports,2026-04-07 05:00:02
Shahid,Georgia,,,Ultimate | GoBX,2026-04-07 05:00:02
Shahid,Georgia,,,SPORTS | GoBX,2026-04-07 05:00:02
Shahid,Georgia,,,Ultimate,2026-04-07 05:00:02
Shahid,Georgia,,,VIP,2026-04-07 05:00:02
Shahid,Georgia,,,Sports,2026-04-07 05:00:02
Shahid,Georgia,,,Mobile,2026-04-07 05:00:02
Shahid,Georgia,,,Free,2026-04-07 05:00:02
Netflix,Georgia,,13.99,Premium,2026-04-07 05:00:03
Netflix,Georgia,,11.79,Standard,2026-04-07 05:00:03
Netflix,Georgia,,9.39,Basic,2026-04-07 05:00:03
Apple TV+,Uzbekistan,$,12.99,Apple TV+ Monthly,2026-04-07 05:00:01
Shahid,Uzbekistan,,,VIP | BigTime,2026-04-07 05:00:02
Shahid,Uzbekistan,,,VIP Mobile,2026-04-07 05:00:02
Shahid,Uzbekistan,,,VIP | Sports,2026-04-07 05:00:02
Shahid,Uzbekistan,,,Ultimate | GoBX,2026-04-07 05:00:02
Shahid,Uzbekistan,,,SPORTS | GoBX,2026-04-07 05:00:02
Shahid,Uzbekistan,,,Ultimate,2026-04-07 05:00:02
Shahid,Uzbekistan,,,VIP,2026-04-07 05:00:02
Shahid,Uzbekistan,,,Sports,2026-04-07 05:00:02
Shahid,Uzbekistan,,,Mobile,2026-04-07 05:00:02
Shahid,Uzbekistan,,,Free,2026-04-07 05:00:02
Netflix,Uzbekistan,,11.99,Premium,2026-04-07 05:00:05
Netflix,Uzbekistan,,9.99,Standard,2026-04-07 05:00:05
Netflix,Uzbekistan,,7.99,Basic,2026-04-07 05:00:05
Spotify,Macau,US$,0,Individual,2026-04-07 05:00:00
Spotify,Macau,US$,0,Student,2026-04-07 05:00:00
Spotify,Macau,US$,10.49,Duo,2026-04-07 05:00:00
Spotify,Macau,US$,12.99,Family,2026-04-07 05:00:00
Apple TV+,Macau,US$,9.99,Apple TV+ Monthly,2026-04-07 05:00:01
Shahid,Macau,,,VIP | BigTime,2026-04-07 05:00:03
Shahid,Macau,,,VIP Mobile,2026-04-07 05:00:03
Shahid,Macau,,,VIP | Sports,2026-04-07 05:00:03
Shahid,Macau,,,Ultimate | GoBX,2026-04-07 05:00:03
Shahid,Macau,,,SPORTS | GoBX,2026-04-07 05:00:03
Shahid,Macau,,,Ultimate,2026-04-07 05:00:03
Shahid,Macau,,,VIP,2026-04-07 05:00:03
Shahid,Macau,,,Sports,2026-04-07 05:00:03
Shahid,Macau,,,Mobile,2026-04-07 05:00:03
Shahid,Macau,,,Free,2026-04-07 05:00:03
Netflix,Macau,$,11.99,Premium,2026-04-07 05:00:05
Netflix,Macau,$,9.99,Standard,2026-04-07 05:00:05
Netflix,Macau,$,7.99,Basic,2026-04-07 05:00:05
Spotify,Azerbaijan,US$,0,Individual,2026-04-07 05:00:00
Spotify,Azerbaijan,US$,0,Student,2026-04-07 05:00:00
Spotify,Azerbaijan,US$,7.49,Duo,2026-04-07 05:00:00
Spotify,Azerbaijan,US$,9.49,Family,2026-04-07 05:00:00
Apple TV+,Azerbaijan,US$,"6,99",Apple TV+ Monthly,2026-04-07 05:00:01
Shahid,Azerbaijan,,,VIP | BigTime,2026-04-07 05:00:03
Shahid,Azerbaijan,,,VIP Mobile,2026-04-07 05:00:03
Shahid,Azerbaijan,,,VIP | Sports,2026-04-07 05:00:03
Shahid,Azerbaijan,,,Ultimate | GoBX,2026-04-07 05:00:03
Shahid,Azerbaijan,,,SPORTS | GoBX,2026-04-07 05:00:03
Shahid,Azerbaijan,,,Ultimate,2026-04-07 05:00:03
Shahid,Azerbaijan,,,VIP,2026-04-07 05:00:03
Shahid,Azerbaijan,,,Sports,2026-04-07 05:00:03
Shahid,Azerbaijan,,,Mobile,2026-04-07 05:00:03
Shahid,Azerbaijan,,,Free,2026-04-07 05:00:03
Netflix,Azerbaijan,,11.99,Premium,2026-04-07 05:00:05
Netflix,Azerbaijan,,9.99,Standard,2026-04-07 05:00:05
Netflix,Azerbaijan,,7.99,Basic,2026-04-07 05:00:05
Apple TV+,Armenia,$,"7,99",Apple TV+ Monthly,2026-04-07 05:00:01
Shahid,Armenia,,,VIP | BigTime,2026-04-07 05:00:03
Shahid,Armenia,,,VIP Mobile,2026-04-07 05:00:03
Shahid,Armenia,,,VIP | Sports,2026-04-07 05:00:03
Shahid,Armenia,,,Ultimate | GoBX,2026-04-07 05:00:03
Shahid,Armenia,,,SPORTS | GoBX,2026-04-07 05:00:03
Shahid,Armenia,,,Ultimate,2026-04-07 05:00:03
Shahid,Armenia,,,VIP,2026-04-07 05:00:03
Shahid,Armenia,,,Sports,2026-04-07 05:00:03
Shahid,Armenia,,,Mobile,2026-04-07 05:00:03
Shahid,Armenia,,,Free,2026-04-07 05:00:03
Netflix,Armenia,,11.99,Premium,2026-04-07 05:00:06
Netflix,Armenia,,9.99,Standard,2026-04-07 05:00:06
Netflix,Armenia,,7.99,Basic,2026-04-07 05:00:06
Spotify,Kazakhstan,US$,0,Individual,2026-04-07 05:00:00
Spotify,Kazakhstan,US$,0,Student,2026-04-07 05:00:00
Spotify,Kazakhstan,US$,6.49,Duo,2026-04-07 05:00:00
Spotify,Kazakhstan,US$,7.99,Family,2026-04-07 05:00:00
Apple TV+,Kazakhstan,$,12.99,Apple TV+ Monthly,2026-04-07 05:00:02
Shahid,Kazakhstan,,,VIP | BigTime,2026-04-07 05:00:03
Shahid,Kazakhstan,,,VIP Mobile,2026-04-07 05:00:03
Shahid,Kazakhstan,,,VIP | Sports,2026-04-07 05:00:03
Shahid,Kazakhstan,,,Ultimate | GoBX,2026-04-07 05:00:03
Shahid,Kazakhstan,,,SPORTS | GoBX,2026-04-07 05:00:03
Shahid,Kazakhstan,,,Ultimate,2026-04-07 05:00:03
Shahid,Kazakhstan,,,VIP,2026-04-07 05:00:03
Shahid,Kazakhstan,,,Sports,2026-04-07 05:00:03
Shahid,Kazakhstan,,,Mobile,2026-04-07 05:00:03
Shahid,Kazakhstan,,,Free,2026-04-07 05:00:03
Netflix,Kazakhstan,,11.99,Premium,2026-04-07 05:00:06
Netflix,Kazakhstan,,9.99,Standard,2026-04-07 05:00:06
Netflix,Kazakhstan,,7.99,Basic,2026-04-07 05:00:06
Apple TV+,Mongolia,$,6.99,Apple TV+ Monthly,2026-04-07 05:00:02
Shahid,Mongolia,,,VIP | BigTime,2026-04-07 05:00:04
Shahid,Mongolia,,,VIP Mobile,2026-04-07 05:00:04
Shahid,Mongolia,,,VIP | Sports,2026-04-07 05:00:04
Shahid,Mongolia,,,Ultimate | GoBX,2026-04-07 05:00:04
Shahid,Mongolia,,,SPORTS | GoBX,2026-04-07 05:00:04
Shahid,Mongolia,,,Ultimate,2026-04-07 05:00:04
Shahid,Mongolia,,,VIP,2026-04-07 05:00:04
Shahid,Mongolia,,,Sports,2026-04-07 05:00:04
Shahid,Mongolia,,,Mobile,2026-04-07 05:00:04
Shahid,Mongolia,,,Free,2026-04-07 05:00:04
Netflix,Mongolia,$,9.99,Premium,2026-04-07 05:00:06
Netflix,Mongolia,$,7.99,Standard,2026-04-07 05:00:06
Netflix,Mongolia,$,3.99,Basic,2026-04-07 05:00:06
Spotify,France,€,0,Personnel,2026-04-07 05:00:02
Spotify,France,€,0,Étudiants,2026-04-07 05:00:02
Spotify,France,€,"17,20",Duo,2026-04-07 05:00:02
Spotify,France,€,"21,24",Famille,2026-04-07 05:00:02
Apple TV+,France,€,"9,99",Apple TV+ Monthly,2026-04-07 05:00:03
Shahid,France,,,VIP | BigTime,2026-04-07 05:00:05
Shahid,France,,,VIP Mobile,2026-04-07 05:00:05
Shahid,France,,,VIP | Sports,2026-04-07 05:00:05
Shahid,France,,,Ultimate | GoBX,2026-04-07 05:00:05
Shahid,France,,,SPORTS | GoBX,2026-04-07 05:00:05
Shahid,France,,,Ultimate,2026-04-07 05:00:05
Shahid,France,,,VIP,2026-04-07 05:00:05
Shahid,France,,,Sports,2026-04-07 05:00:05
Shahid,France,,,Mobile,2026-04-07 05:00:05
Shahid,France,,,Free,2026-04-07 05:00:05
Netflix,France,,21.99,Premium,2026-04-07 05:00:07
Netflix,France,,7.99,Standard with ads,2026-04-07 05:00:07
Netflix,France,,14.99,Standard,2026-04-07 05:00:07
Spotify,Kyrgyzstan,US$,0,Individual,2026-04-07 05:00:01
Spotify,Kyrgyzstan,US$,0,Student,2026-04-07 05:00:01
Spotify,Kyrgyzstan,US$,7.49,Duo,2026-04-07 05:00:01
Spotify,Kyrgyzstan,US$,9.49,Family,2026-04-07 05:00:01
Apple TV+,Kyrgyzstan,$,12.99,Apple TV+ Monthly,2026-04-07 05:00:02
Shahid,Kyrgyzstan,,,VIP | BigTime,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,VIP Mobile,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,VIP | Sports,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,Ultimate | GoBX,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,SPORTS | GoBX,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,Ultimate,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,VIP,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,Sports,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,Mobile,2026-04-07 05:00:04
Shahid,Kyrgyzstan,,,Free,2026-04-07 05:00:04
Netflix,Kyrgyzstan,,11.99,Premium,2026-04-07 05:00:06
Netflix,Kyrgyzstan,,9.99,Standard,2026-04-07 05:00:06
Netflix,Kyrgyzstan,,7.99,Basic,2026-04-07 05:00:06
Spotify,Germany,€,0,Individual,2026-04-07 05:00:02
Spotify,Germany,€,0,Student,2026-04-07 05:00:02
Spotify,Germany,€,17.99,Duo,2026-04-07 05:00:02
Spotify,Germany,€,21.99,Family,2026-04-07 05:00:02
Apple TV+,Germany,Kr,9,Apple TV+ Monthly,2026-04-07 05:00:03
Shahid,Germany,,,VIP | BigTime,2026-04-07 05:00:05
Shahid,Germany,,,VIP Mobile,2026-04-07 05:00:05
Shahid,Germany,,,VIP | Sports,2026-04-07 05:00:05
Shahid,Germany,,,Ultimate | GoBX,2026-04-07 05:00:05
Shahid,Germany,,,SPORTS | GoBX,2026-04-07 05:00:05
Shahid,Germany,,,Ultimate,2026-04-07 05:00:05
Shahid,Germany,,,VIP,2026-04-07 05:00:05
Shahid,Germany,,,Sports,2026-04-07 05:00:05
Shahid,Germany,,,Mobile,2026-04-07 05:00:05
Shahid,Germany,,,Free,2026-04-07 05:00:05
Netflix,Germany,,19.99,Premium,2026-04-07 05:00:07
Netflix,Germany,,4.99,Standard with ads,2026-04-07 05:00:07
Netflix,Germany,,13.99,Standard,2026-04-07 05:00:07
Spotify,Italy,€,0,Individual,2026-04-07 05:00:02
Spotify,Italy,€,0,Student,2026-04-07 05:00:02
Spotify,Italy,€,"16,99",Duo,2026-04-07 05:00:02
Spotify,Italy,€,"20,99",Family,2026-04-07 05:00:02
Apple TV+,Italy,€,"6,99",Apple TV+ Monthly,2026-04-07 05:00:03
Shahid,Italy,,,VIP | BigTime,2026-04-07 05:00:04
Shahid,Italy,,,VIP Mobile,2026-04-07 05:00:04
Shahid,Italy,,,VIP | Sports,2026-04-07 05:00:04
Shahid,Italy,,,Ultimate | GoBX,2026-04-07 05:00:04
Shahid,Italy,,,SPORTS | GoBX,2026-04-07 05:00:04
Shahid,Italy,,,Ultimate,2026-04-07 05:00:04
Shahid,Italy,,,VIP,2026-04-07 05:00:04
Shahid,Italy,,,Sports,2026-04-07 05:00:04
Shahid,Italy,,,Mobile,2026-04-07 05:00:04
Shahid,Italy,,,Free,2026-04-07 05:00:04
Netflix,Italy,,19.99,Premium,2026-04-07 05:00:07
Netflix,Italy,,6.99,Standard with ads,2026-04-07 05:00:07
Netflix,Italy,,13.99,Standard,2026-04-07 05:00:07
Apple TV+,Switzerland,CHF,10.90,Apple TV+ Monthly,2026-04-07 05:00:03
Shahid,Switzerland,,,VIP | BigTime,2026-04-07 05:00:05
Shahid,Switzerland,,,VIP Mobile,2026-04-07 05:00:05
Shahid,Switzerland,,,VIP | Sports,2026-04-07 05:00:05
Shahid,Switzerland,,,Ultimate | GoBX,2026-04-07 05:00:05
Shahid,Switzerland,,,SPORTS | GoBX,2026-04-07 05:00:05
Shahid,Switzerland,,,Ultimate,2026-04-07 05:00:05
Shahid,Switzerland,,,VIP,2026-04-07 05:00:05
Shahid,Switzerland,,,Sports,2026-04-07 05:00:05
Shahid,Switzerland,,,Mobile,2026-04-07 05:00:05
Shahid,Switzerland,,,Free,2026-04-07 05:00:05
Netflix,Switzerland,,"29,90",Premium,2026-04-07 05:00:07
Netflix,Switzerland,,"22,90",Standard,2026-04-07 05:00:07
Netflix,Switzerland,,"14,90",Basic,2026-04-07 05:00:07
Spotify,Sweden,kr,0,Individual,2026-04-07 05:00:03
Spotify,Sweden,kr,0,Student,2026-04-07 05:00:03
Spotify,Sweden,kr,189,Duo,2026-04-07 05:00:03
Spotify,Sweden,kr,219,Family,2026-04-07 05:00:03
Apple TV+,Sweden,¥,7,Apple TV+ Monthly,2026-04-07 05:00:04
Shahid,Sweden,,,VIP | BigTime,2026-04-07 05:00:06
Shahid,Sweden,,,VIP Mobile,2026-04-07 05:00:06
Shahid,Sweden,,,VIP | Sports,2026-04-07 05:00:06
Shahid,Sweden,,,Ultimate | GoBX,2026-04-07 05:00:06
Shahid,Sweden,,,SPORTS | GoBX,2026-04-07 05:00:06
Shahid,Sweden,,,Ultimate,2026-04-07 05:00:06
Shahid,Sweden,,,VIP,2026-04-07 05:00:06
Shahid,Sweden,,,Sports,2026-04-07 05:00:06
Shahid,Sweden,,,Mobile,2026-04-07 05:00:06
Shahid,Sweden,,,Free,2026-04-07 05:00:06
Netflix,Sweden,,199,Premium,2026-04-07 05:00:07
Netflix,Sweden,,149,Standard,2026-04-07 05:00:07
Netflix,Sweden,,109,Basic,2026-04-07 05:00:07
Spotify,Spain,€,0,Individual,2026-04-07 05:00:02
Spotify,Spain,€,0,Estudiantes,2026-04-07 05:00:02
Spotify,Spain,€,"16,99",Duo,2026-04-07 05:00:02
Spotify,Spain,€,"20,99",Familiar,2026-04-07 05:00:02
Apple TV+,Spain,€,"9,99",Apple TV+ Monthly,2026-04-07 05:00:02
Shahid,Spain,,,VIP | BigTime,2026-04-07 05:00:05
Shahid,Spain,,,VIP Mobile,2026-04-07 05:00:05
Shahid,Spain,,,VIP | Sports,2026-04-07 05:00:05
Shahid,Spain,,,Ultimate | GoBX,2026-04-07 05:00:05
Shahid,Spain,,,SPORTS | GoBX,2026-04-07 05:00:05
Shahid,Spain,,,Ultimate,2026-04-07 05:00:05
Shahid,Spain,,,VIP,2026-04-07 05:00:05
Shahid,Spain,,,Sports,2026-04-07 05:00:05
Shahid,Spain,,,Mobile,2026-04-07 05:00:05
Shahid,Spain,,,Free,2026-04-07 05:00:05
Netflix,Spain,,19.99,Premium,2026-04-07 05:00:07
Netflix,Spain,,6.99,Standard with ads,2026-04-07 05:00:07
Netflix,Spain,,13.99,Standard,2026-04-07 05:00:07
Spotify,Tajikistan,US$,0,Individual,2026-04-07 05:00:02
Spotify,Tajikistan,US$,0,Student,2026-04-07 05:00:02
Apple TV+,Tajikistan,$,"7,99",Apple TV+ Monthly,2026-04-07 05:00:03
Shahid,Tajikistan,,,VIP | BigTime,2026-04-07 05:00:06
Shahid,Tajikistan,,,VIP Mobile,2026-04-07 05:00:06
Shahid,Tajikistan,,,VIP | Sports,2026-04-07 05:00:06
Shahid,Tajikistan,,,Ultimate | GoBX,2026-04-07 05:00:06
Shahid,Tajikistan,,,SPORTS | GoBX,2026-04-07 05:00:06
Shahid,Tajikistan,,,Ultimate,2026-04-07 05:00:06
Shahid,Tajikistan,,,VIP,2026-04-07 05:00:06
Shahid,Tajikistan,,,Sports,2026-04-07 05:00:06
Shahid,Tajikistan,,,Mobile,2026-04-07 05:00:06
Shahid,Tajikistan,,,Free,2026-04-07 05:00:06
Netflix,Tajikistan,,13.99,Premium,2026-04-07 05:00:07
Netflix,Tajikistan,,11.79,Standard,2026-04-07 05:00:07
Netflix,Tajikistan,,9.39,Basic,2026-04-07 05:00:07
Apple TV+,Luxembourg,€,"9,99",Apple TV+ Monthly,2026-04-07 05:00:03
Shahid,Luxembourg,,,VIP | BigTime,2026-04-07 05:00:05
Shahid,Luxembourg,,,VIP Mobile,2026-04-07 05:00:05
Shahid,Luxembourg,,,VIP | Sports,2026-04-07 05:00:05
Shahid,Luxembourg,,,Ultimate | GoBX,2026-04-07 05:00:05
Shahid,Luxembourg,,,SPORTS | GoBX,2026-04-07 05:00:05
Shahid,Luxembourg,,,Ultimate,2026-04-07 05:00:05
Shahid,Luxembourg,,,VIP,2026-04-07 05:00:05
Shahid,Luxembourg,,,Sports,2026-04-07 05:00:05
Shahid,Luxembourg,,,Mobile,2026-04-07 05:00:05
Shahid,Luxembourg,,,Free,2026-04-07 05:00:05
Netflix,Luxembourg,,21.99,Premium,2026-04-07 05:00:07
Netflix,Luxembourg,,16.99,Standard,2026-04-07 05:00:07
Netflix,Luxembourg,,10.99,Basic,2026-04-07 05:00:07
Shahid,Belgium,,,VIP | BigTime,2026-04-07 05:00:07
Shahid,Belgium,,,VIP Mobile,2026-04-07 05:00:07
Shahid,Belgium,,,VIP | Sports,2026-04-07 05:00:07
Shahid,Belgium,,,Ultimate | GoBX,2026-04-07 05:00:07
Shahid,Belgium,,,SPORTS | GoBX,2026-04-07 05:00:07
Shahid,Belgium,,,Ultimate,2026-04-07 05:00:07
Shahid,Belgium,,,VIP,2026-04-07 05:00:07
Shahid,Belgium,,,Sports,2026-04-07 05:00:07
Shahid,Belgium,,,Mobile,2026-04-07 05:00:07
Shahid,Belgium,,,Free,2026-04-07 05:00:07
Netflix,Belgium,,21.99,Premium,2026-04-07 05:00:08
Netflix,Belgium,,16.99,Standard,2026-04-07 05:00:08
Netflix,Belgium,,10.99,Basic,2026-04-07 05:00:08
Spotify,Netherlands,€,0,Individual,2026-04-07 05:00:02
Spotify,Netherlands,€,0,Student,2026-04-07 05:00:02
Spotify,Netherlands,€,"17,99",Duo,2026-04-07 05:00:02
Spotify,Netherlands,€,"21,99",Family,2026-04-07 05:00:02
Apple TV+,Netherlands,€,"9,99",Apple TV+ Monthly,2026-04-07 05:00:03
Shahid,Netherlands,,,VIP | BigTime,2026-04-07 05:00:07
Shahid,Netherlands,,,VIP Mobile,2026-04-07 05:00:07
Shahid,Netherlands,,,VIP | Sports,2026-04-07 05:00:07
Shahid,Netherlands,,,Ultimate | GoBX,2026-04-07 05:00:07
Shahid,Netherlands,,,SPORTS | GoBX,2026-04-07 05:00:07
Shahid,Netherlands,,,Ultimate,2026-04-07 05:00:07
Shahid,Netherlands,,,VIP,2026-04-07 05:00:07
Shahid,Netherlands,,,Sports,2026-04-07 05:00:07
Shahid,Netherlands,,,Mobile,2026-04-07 05:00:07
Shahid,Netherlands,,,Free,2026-04-07 05:00:07
Netflix,Netherlands,,20.99,Premium,2026-04-07 05:00:09
Netflix,Netherlands,,15.99,Standard,2026-04-07 05:00:09
Netflix,Netherlands,,9.99,Basic,2026-04-07 05:00:09
Spotify,Austria,€,0,Individual,2026-04-07 05:00:03
Spotify,Austria,€,0,Student,2026-04-07 05:00:03
Spotify,Austria,€,"16,99",Duo,2026-04-07 05:00:03
Spotify,Austria,€,"20,99",Family,2026-04-07 05:00:03
Apple TV+,Austria,Kr,9,Apple TV+ Monthly,2026-04-07 05:00:05
Shahid,Austria,,,VIP | BigTime,2026-04-07 05:00:07
Shahid,Austria,,,VIP Mobile,2026-04-07 05:00:07
Shahid,Austria,,,VIP | Sports,2026-04-07 05:00:07
Shahid,Austria,,,Ultimate | GoBX,2026-04-07 05:00:07
Shahid,Austria,,,SPORTS | GoBX,2026-04-07 05:00:07
Shahid,Austria,,,Ultimate,2026-04-07 05:00:07
Shahid,Austria,,,VIP,2026-04-07 05:00:07
Shahid,Austria,,,Sports,2026-04-07 05:00:07
Shahid,Austria,,,Mobile,2026-04-07 05:00:07
Shahid,Austria,,,Free,2026-04-07 05:00:07
Netflix,Austria,,19.99,Premium,2026-04-07 05:00:09
Netflix,Austria,,13.99,Standard,2026-04-07 05:00:09
Netflix,Austria,,8.99,Basic,2026-04-07 05:00:09
Spotify,Portugal,€,0,Individual,2026-04-07 05:00:02
Spotify,Portugal,€,0,Estudante,2026-04-07 05:00:02
Spotify,Portugal,€,"11,99",Duo,2026-04-07 05:00:02
Spotify,Portugal,€,"15,49",Família 4,2026-04-07 05:00:02
Apple TV+,Portugal,€,"9,99",Apple TV+ Monthly,2026-04-07 05:00:05
Shahid,Portugal,,,VIP | BigTime,2026-04-07 05:00:07
Shahid,Portugal,,,VIP Mobile,2026-04-07 05:00:07
Shahid,Portugal,,,VIP | Sports,2026-04-07 05:00:07
Shahid,Portugal,,,Ultimate | GoBX,2026-04-07 05:00:07
Shahid,Portugal,,,SPORTS | GoBX,2026-04-07 05:00:07
Shahid,Portugal,,,Ultimate,2026-04-07 05:00:07
Shahid,Portugal,,,VIP,2026-04-07 05:00:07
Shahid,Portugal,,,Sports,2026-04-07 05:00:07
